-0.055699535	-0.055284407	-0.07045372	0.094030075	0.0025666212	-0.04955826	-0.0051789484	-0.030460248	-0.12413854	0.090417065	0.03287193	-0.038816515	-0.035649203	-0.060412414	-0.11623103	0.022349795
-0.03982775	-0.09909912	-0.008657884	-0.0025413844	-0.06857082	0.014435345	-0.061229564	-0.048820734	0.066272184	0.053504672	-0.006481594	-0.07580414	0.055327684	0.008570442	-0.005918071	0.0249393
0.1476125	0.0136777265	0.040766705	-0.049411055	0.03797252	-0.21714906	0.03782358	0.14542423	-0.07381167	0.14679253	0.09799219	0.008226096	-0.09093111	0.036981996	-0.08276142	0.0038376434
0.032816097	0.047513407	-0.09825391	0.070505306	-0.015873048	0.031762432	-0.010225318	0.0192159	-0.09244728	-0.023851942	-0.005407531	0.023525633	-0.07666456	0.051468156	-0.065322086	-0.0509541
0.06882033	0.039466728	-0.019682525	0.00029811822	-0.039288748	0.08834965	-0.0019038019	-0.04257825	-0.026890405	0.015013994	0.0030503063	0.1426025	-0.02919908	-0.03381144	0.0011886253	-0.07438216
-0.0116239805	0.03306178	0.07810721	-0.03482665	0.07176982	-0.112929076	-0.110522404	0.0238005	0.141277	0.010196169	-0.011594926	7.29597e-05	-0.23155545	-0.048215263	0.13063188	0.034098137
0.13379656	-0.019345703	0.091719344	-0.07139016	-0.0760885	-0.055817574	-0.060998596	0.05091021	0.10688144	0.012182851	-0.052008383	0.03534901	0.023014834	0.08025946	0.075523145	-0.0715144
-0.049609095	0.045656122	-0.14716528	0.05922124	0.0024363275	-0.044849735	-0.05473726	-0.009587166	0.014603995	-0.060081974	-0.004184452	0.054040987	0.14239585	-0.052177515	-0.12392808	0.055243064
0.015868302	0.03225727	-0.06136855	0.03853321	0.18443525	-0.074534826	0.013438426	0.011935137	-0.02239622	0.026625965	-0.053438596	0.00246095	-0.0075536505	0.02062908	-0.08310695	0.049811747
0.009081821	-0.029953135	0.005577377	0.055619054	0.07540867	0.0127836075	0.077224545	-0.026272813	0.08224584	0.060067147	-0.074421294	0.012788706	-0.11761437	-0.060968313	-0.0023199252	0.07316402
-0.11963403	0.047645997	0.052077882	-0.004878164	0.0024543197	0.01872459	0.117288604	-0.02218226	-0.115324825	-0.102888525	0.0754997	-0.025169646	-0.024067815	-0.0023098274	0.01611523	0.037307955
0.03201917	0.04389255	0.04007143	-0.076626465	-0.060757533	-0.035845555	-0.052794643	0.04216873	0.061198313	-0.005895725	-0.09776198	0.10296199	-0.105781235	0.10358465	-0.070186235	-0.11151916
0.026178598	0.009386639	0.18791308	0.0521617	0.012618734	-0.0785681	-0.045323867	0.06529147	0.16219714	0.002009768	0.0010779572	0.009609849	0.11738302	-0.034284435	0.10623498	0.066201195
-0.36025003	-0.26152253	-0.22291173	0.30871248	0.29162958	0.17826584	0.27208307	-0.35129794	0.26518482	-0.3020137	0.23517704	0.25222912	-0.13561894	-0.37933338	0.11488795	0.29850897
0.085413925	0.037159897	0.02382442	-0.069387004	-0.10524563	0.03608001	-0.05261496	0.01834637	-0.014210069	0.040065844	0.014907285	0.03992708	0.02670253	0.036902588	0.01627645	-0.02579204
