0.013794613	0.05486904	0.11380243	-0.029225318	-0.35834047	0.11756973	0.74592847	0.1309429	0.039630327	0.23328249	-0.024635712	-0.06387935	-0.036112968	0.05587977	-0.03099709	-0.04824456
-0.055035755	0.014561004	0.16426136	-0.12965988	-0.46400174	0.12868628	0.70954376	0.08606201	0.10961261	0.15497695	-0.13329567	-0.034828067	-0.0055960286	0.08773351	0.00071653986	0.085107945
-0.3411292	-0.25935087	0.46930057	-0.46261162	-0.6863054	0.41994134	0.91798383	-0.18340456	0.36434543	-0.06134022	-0.43460977	0.25901675	0.370532	0.39177746	0.2957331	0.37998086
-0.16126278	-0.14352201	0.2474794	-0.21267036	-0.45907867	0.23327443	0.71839744	-0.061231848	0.20753454	0.09178172	-0.24661806	0.07610694	0.09929825	0.157793	0.1989561	0.17266351
0.017137779	0.121163934	-0.0050207255	0.024852907	-0.32843298	0.05577455	0.54841536	0.0977247	-0.007667598	0.12964575	0.060334057	-0.14895943	-0.078689314	-0.019898573	-0.074632175	-0.0143163605
-0.03098426	-0.006477004	0.13326602	-0.052381333	-0.4265083	0.12397457	0.63176805	0.06277985	0.00875056	0.14675225	-0.058625568	-0.06090813	-0.030340886	0.028868457	0.024272388	0.0010272914
0.13115446	0.11576304	-0.050095394	0.078089446	-0.26123792	-0.075873956	0.41157043	0.1781209	-0.0974914	0.22123872	0.06253792	-0.13438022	-0.18969195	-0.05229625	-0.14844397	-0.12927459
-0.20564866	-0.14777032	0.24766158	-0.23529032	-0.3241184	0.17763332	0.6999723	-0.0657523	0.21492903	0.04124175	-0.14268652	0.12505643	0.15640356	0.18616672	0.13979112	0.13405553
0.13532667	0.1292039	-0.05358635	0.082923636	-0.18165581	-0.008162311	0.26982242	0.1240867	-0.04239314	0.1631301	0.0695769	-0.167104	-0.09428843	-0.025697611	-0.09648169	-0.11505929
0.11024562	0.15517093	0.026073411	0.0849491	-0.32836363	0.026668672	0.48743862	0.21974507	-0.064149804	0.27728036	0.027981328	-0.20607495	-0.10687983	-0.08102341	-0.097408265	-0.121544026
0.0009937012	0.014013961	0.10744541	-0.029065233	-0.30267125	0.086826846	0.54357606	0.0022149407	0.026662458	0.124217704	-0.013670919	0.021625277	0.035214633	0.07319252	-0.01324025	0.04631447
0.15712427	0.22258177	-0.034763236	0.1080202	-0.23157719	-0.06501212	0.39434797	0.2193205	-0.09907329	0.25053272	0.14187717	-0.23045883	-0.1167435	-0.15596299	-0.15228634	-0.1978216
0.07894589	0.12745793	0.05089456	0.030571632	-0.32951283	0.015061643	0.52987885	0.122881	-0.0394702	0.20670968	0.06595633	-0.15179586	-0.100373946	0.010686964	-0.117968574	-0.033666104
0.14318082	0.17802714	-0.058397435	0.1406435	-0.10710243	-0.14699718	0.337618	0.24024041	-0.16551113	0.29148012	0.17311603	-0.25526044	-0.13989261	-0.073930666	-0.24400938	-0.14980257
0.16014598	0.15221503	-0.064083934	0.14325939	-0.21512502	-0.025115242	0.30532083	0.18307646	-0.06923802	0.20040838	0.15076597	-0.20666826	-0.14410661	-0.07908695	-0.13570774	-0.13380927
0.1293649	0.25150597	-0.15416864	0.16344924	-0.24563394	-0.11148023	0.3438321	0.2004257	-0.13206545	0.31161034	0.10872264	-0.18076773	-0.17872289	-0.12363553	-0.2344005	-0.14895219
-0.021225004	0.049837116	-0.020868104	-0.021165334	-0.11660535	-0.0076298867	0.25425065	0.027142262	-0.05533646	0.10501447	-0.017793838	-0.07325952	-0.028184786	-0.047044165	-0.024612786	0.021521818
-0.006541434	0.08090904	0.01510363	0.018383842	-0.2503544	0.024486333	0.49945337	0.053972743	0.030982088	0.11452727	-0.023221817	-0.030556832	-0.04378184	-0.029566273	-0.012480838	-0.003549105
0.8417429	0.9169359	-0.77153176	0.8398797	0.6397761	-0.8019308	-0.6052693	0.81766194	-0.7507041	0.75157815	0.77813286	-0.85355306	-0.81050634	-0.7504886	-0.9333291	-0.770048
0.14579858	0.21034217	-0.13529837	0.12686896	-0.03507739	-0.10213279	0.1927353	0.20890595	-0.18773718	0.20271583	0.14484005	-0.2122682	-0.16551846	-0.14705728	-0.21194394	-0.14390334
0.15386562	0.25111452	-0.15857865	0.17730989	-0.1064337	-0.12977949	0.3125441	0.25208387	-0.17883272	0.21154596	0.095277615	-0.23199366	-0.15730971	-0.1529586	-0.1878582	-0.16433005
-0.13250694	-0.06402986	0.18745343	-0.12849905	-0.3379674	0.18664218	0.49086747	-0.08823869	0.17869276	-0.015863724	-0.17610805	0.08098439	0.08678234	0.15804626	0.10955549	0.14969176
0.093819365	0.19938383	-0.006175146	0.08860909	-0.21957222	-0.059470974	0.36640596	0.13681129	-0.07571476	0.29018584	0.06185507	-0.18068953	-0.08608767	-0.059281416	-0.14213005	-0.14309508
-0.14116772	-0.11512545	0.19905308	-0.21609351	-0.354139	0.20760968	0.58285385	-0.046317518	0.1939566	-0.005806738	-0.18371163	0.09235136	0.12552118	0.13749188	0.094748855	0.08337667
-0.04570027	-0.018767146	0.040216267	-0.007917821	-0.25463474	0.065825924	0.39405346	0.026379343	0.012362956	0.095524706	-0.053610418	-0.07169982	-0.022694964	0.04066174	0.053892553	0.016020207
0.07464303	0.08595276	0.0057854326	0.014117358	-0.14494608	0.019923732	0.34812546	0.087985955	-0.0644528	0.17415455	0.03177122	-0.10798133	-0.10767342	-0.094646536	-0.08129838	-0.0477587
0.017405178	0.009191942	-0.06277243	0.03691607	-0.080166325	0.015007064	0.14580898	0.047838643	-0.041136514	0.10285316	0.06879163	-0.06552886	-0.07121624	0.01709758	-0.08665816	0.00066002517
-0.13582292	-0.18253547	0.22278643	-0.2164316	-0.3486293	0.20756754	0.46486104	-0.12083385	0.18975396	-0.10579749	-0.12977228	0.1019929	0.09488633	0.12938519	0.1428294	0.1910623
-0.25551254	-0.24545029	0.30067077	-0.33981302	-0.39693862	0.26544744	0.60394156	-0.19129664	0.29631203	-0.05834433	-0.33530656	0.23809062	0.2417891	0.24304615	0.31265032	0.24929132
0.33078903	0.34698087	-0.28242972	0.3141289	0.056385737	-0.32202372	0.06146707	0.36375546	-0.26269415	0.37919885	0.3033736	-0.37142292	-0.29383308	-0.3134791	-0.30228463	-0.309865
0.17433365	0.21090809	-0.13579853	0.13567139	-0.17709611	-0.11665934	0.24680893	0.26695883	-0.17104574	0.20702742	0.14310384	-0.2571018	-0.1847637	-0.13873538	-0.22849491	-0.1684526
-0.15407227	-0.11852185	0.21918552	-0.16268295	-0.365392	0.25842	0.5029851	-0.11729705	0.20160308	-0.009375016	-0.23032257	0.16161333	0.16713493	0.13635807	0.19037417	0.1243054
-0.18761444	-0.22324614	0.27596405	-0.19559273	-0.3345187	0.26169235	0.4087525	-0.24305196	0.26493365	-0.15865847	-0.25823614	0.20401858	0.24208573	0.2469285	0.19884136	0.20997426
-0.06879649	-0.016042229	0.081755035	-0.065673575	-0.1792147	0.11326731	0.43611726	-0.007893693	0.07521188	0.097676314	-0.07782171	-0.014509815	-0.00079977553	0.011582834	-0.03696825	-0.0035122575
-0.097492315	-0.16065179	0.14221525	-0.09598479	-0.2577941	0.117848426	0.39374524	-0.04651405	0.15542798	-0.026039135	-0.13437478	0.12975818	0.17040116	0.12497989	0.13074984	0.102146484
-1.0443523	-0.961223	0.97564864	-0.9910751	-0.8852084	1.0240824	1.0146734	-0.8847582	0.96865225	-0.8435788	-0.9914196	0.95447767	0.9400008	0.87950283	1.0045094	0.9340577
-0.7028729	-0.61440754	0.7221056	-0.69781214	-0.6615034	0.68738747	0.82625216	-0.5770116	0.6555486	-0.45842832	-0.7357075	0.5822339	0.67753184	0.56890345	0.65422064	0.6980854
-0.40624416	-0.42492434	0.51734036	-0.49414673	-0.62549645	0.48275504	0.69744515	-0.36060953	0.44309303	-0.26593223	-0.45184532	0.35153604	0.40907186	0.38239872	0.39604047	0.39016476
0.08210884	0.16025202	-0.08954229	0.107232094	-0.14074028	-0.0854181	0.23297612	0.096941926	-0.057295542	0.12419314	0.042606335	-0.09704854	-0.06728186	-0.04224031	-0.08944857	-0.076295026
-0.13506654	-0.16716747	0.19889168	-0.1682227	-0.2740271	0.2161457	0.32714328	-0.15346919	0.1713585	-0.16852164	-0.20362812	0.16639058	0.1801951	0.14046575	0.14313547	0.16036746
0.025140397	0.012374602	0.028952835	0.05901519	-0.07365265	-0.04664297	0.09801786	0.0024204038	-0.02131718	0.07184067	0.025604066	-0.044464253	-0.024899896	-0.026099725	-0.008732391	-0.045401298
